,text,username,timestamp,message_id,channel_id,stream_id,unique_id,category,sentiment_a,sentiment_g,sentiment_v,sentiment_anders, 
650,Streamers never talk outside of streams I thought this was common knowledge,fingermyphiltrum,"2022-06-10 08:33:07,124",469,B,1,469B1,just_chatting,,0,,,
651,"Update, landed in Orlando safely. @dippedinpoison",blizzb3ar,"2022-06-10 08:33:08,557",470,B,1,470B1,just_chatting,,1,,,
652,nkoThink,sc2tryhard,"2022-06-10 08:33:08,593",471,B,1,471B1,just_chatting,,1,,,
653,Sometimes we play hide and seek but it is hard hiding with computers,ashleyyynicoleeeeeee,"2022-06-10 08:33:20,333",472,B,1,472B1,just_chatting,,0,,,
654,are you gay,d1any,"2022-06-10 08:33:23,200",473,B,1,473B1,just_chatting,,0,,,
655,"mira_skye8 I don't think so, no! But it was 3 years ago, so no idea lmao
""
",beccabeckery,"2022-06-10 08:33:24,429",474,B,1,474B1,just_chatting,,0,,,
656,Streamers also have no legs,jonlevir,"2022-06-10 08:33:27,091",475,B,1,475B1,just_chatting,,0,,,
657,"yeah, the fact that people were getting notified that they got it was kind of a weird choice, when it just moved down the list to the next person in line and streamers were removing MULTIPLE people.",baysidetaco,"2022-06-10 08:33:33,709",476,B,1,476B1,just_chatting,,0,,,
658,"d1any she's on front page for pride month, does that answer your question?
""
",beccabeckery,"2022-06-10 08:33:40,032",477,B,1,477B1,just_chatting,,0,,,
659,"It's my first time see you dippedinHI
""
",ewvalentina,"2022-06-10 08:33:40,069",478,B,1,478B1,just_chatting,,1,,,
660,"@kimithy23 whenever i'm lurking at work, i tell people i'm listening to a podcast, when they ask...its easier to explain
""
",khmerrabbit,"2022-06-10 08:33:40,108",479,B,1,479B1,just_chatting,,0,,,
661,legs get removed when they get affiliate,jonlevir,"2022-06-10 08:33:40,927",480,B,1,480B1,just_chatting,,0,,,
662,Hey posion,oceanwaveii,"2022-06-10 08:34:01,396",481,B,1,481B1,just_chatting,,1,,,
663,@jonlevir its true,nysnarkexchange,"2022-06-10 08:34:01,432",482,B,1,482B1,just_chatting,,1,,,
664,@kimithy23 Yeee,kimithy23,"2022-06-10 08:34:05,288",483,B,1,483B1,just_chatting,,1,,,
665,r u emo,sheluvsmarrr,"2022-06-10 08:34:06,618",484,B,1,484B1,just_chatting,,0,,,
666,"blizzb3ar I'm glad you landed safely!! Have fun <3
""
",beccabeckery,"2022-06-10 08:34:07,130",485,B,1,485B1,just_chatting,,1,,,
667,what is your advice to the guys who wanna hangout with ladys like you,ahmed_osama222,"2022-06-10 08:34:08,263",486,B,1,486B1,just_chatting,,0,,,
668,"Hey, just stopping by to say that your tattoos are AMAZING. Have a nice day gtrH @dippedinpoison",kindberg,"2022-06-10 08:34:11,123",487,B,1,487B1,just_chatting,,1,,,
669,It’s hot here. I hate it.,blizzb3ar,"2022-06-10 08:34:19,438",488,B,1,488B1,just_chatting,,-1,,,
670,couch coop streamers get to keep their legs fhaeTea,chrya,"2022-06-10 08:34:21,261",489,B,1,489B1,just_chatting,,1,,,
671,Very,iridescentr0se,"2022-06-10 08:34:26,893",490,B,1,490B1,just_chatting,,1,,,
672,dippedinCUPID dippedinCUPID dippedinCUPID,sp00kytea,"2022-06-10 08:34:27,201",491,B,1,491B1,just_chatting,,1,,,
673,a gay ??? gasp,kellytheslayer,"2022-06-10 08:34:33,652",492,B,1,492B1,just_chatting,,0,,,
674,tnvPride tnvHypu tnvPride tnvHypu tnvPride tnvHypu tnvPride,fingermyphiltrum,"2022-06-10 08:34:35,359",493,B,1,493B1,just_chatting,,1,,,
675,WHO,blizzb3ar,"2022-06-10 08:34:37,846",494,B,1,494B1,just_chatting,,0,,,
676,"Nope.  Not at all.  You're are straight as a rainbow.
""
",nohvah00,"2022-06-10 08:34:38,576",495,B,1,495B1,just_chatting,,0,,,
677,ellebYAY ellebYAY ellebYAY,tsarynadaeyra,"2022-06-10 08:34:41,332",496,B,1,496B1,just_chatting,,1,,,
678,"this is chatting channel ?? can you do other content's plzz BibleThump
""
",ditto_gameify,"2022-06-10 08:34:46,551",497,B,1,497B1,just_chatting,,0,,,
679,Finally!,jonlevir,"2022-06-10 08:34:46,587",498,B,1,498B1,just_chatting,,1,,,
680,Can't blame me this time,beccabeckery,"2022-06-10 08:34:46,635",499,B,1,499B1,just_chatting,,0,,,
681,@BeccaBeckery ok cuz im gay aswell,d1any,"2022-06-10 08:34:46,635",500,B,1,500B1,just_chatting,,0,,,
682,MODS I WAS BEING GOOD,blizzb3ar,"2022-06-10 08:34:46,707",501,B,1,501B1,just_chatting,,0,,,
683,justrh1Pride justrh1Pride justrh1Pride,slavmorana,"2022-06-10 08:34:49,214",502,B,1,502B1,just_chatting,,1,,,
684,I got to ban Blizz,jonlevir,"2022-06-10 08:34:49,267",503,B,1,503B1,just_chatting,,0,,,
685,Ditto_Gameify no,beccabeckery,"2022-06-10 08:34:52,705",504,B,1,504B1,just_chatting,,-1,,,
686,!so blizzb3ar,jonlevir,"2022-06-10 08:34:53,737",505,B,1,505B1,just_chatting,,0,,,
687,"You've pledged your loyalty to me, now go forth to blizzb3ar's channel and give them a follow. https://twitch.tv/blizzb3ar
""
",streamelements,"2022-06-10 08:34:54,336",506,B,1,506B1,just_chatting,,0,,,
688,@jonlevir blizzbCRY,blizzb3ar,"2022-06-10 08:34:56,387",507,B,1,507B1,just_chatting,,1,,,
689,A partner vip got deleted lmao,obiwanjakobi_,"2022-06-10 08:35:01,596",508,B,1,508B1,just_chatting,,0,,,
690,xD,oceanwaveii,"2022-06-10 08:35:03,810",509,B,1,509B1,just_chatting,,1,,,
691,@jonlevir lmao,baysidetaco,"2022-06-10 08:35:04,064",510,B,1,510B1,just_chatting,,1,,,
692,"@dippedinpoison you are as straight as professional wrestling, which is ULTRA-STRAIGHT ;)",si3dprinting,"2022-06-10 08:35:05,395",511,B,1,511B1,just_chatting,,0,,,
693,alixxaPride,kellytheslayer,"2022-06-10 08:35:05,662",512,B,1,512B1,just_chatting,,1,,,
694,"ahahahah it's what blizz deserves
""
",esnueil,"2022-06-10 08:35:07,804",513,B,1,513B1,just_chatting,,0,,,
695,Happy pride month! lizbea1Pride,zakiah_anthony,"2022-06-10 08:35:08,467",514,B,1,514B1,just_chatting,,1,,,
696,Howdy Blizz!,theharmpo,"2022-06-10 08:35:11,259",515,B,1,515B1,just_chatting,,1,,,
697,you girl or boy ????????????????,ahmed_osama222,"2022-06-10 08:35:17,459",516,B,1,516B1,just_chatting,,0,,,
698,dippedinCULT dippedinCULT dippedinCULT,kimithy23,"2022-06-10 08:35:21,995",517,B,1,517B1,just_chatting,,1,,,
699,"it did happen, and I said I'd ban him when I saw him in here next, lol
""
",jonlevir,"2022-06-10 08:35:27,693",518,B,1,518B1,just_chatting,,0,,,
700,hey @blizzb3ar blizzbWIGGLE blizzbWIGGLE blizzbWIGGLE,khmerrabbit,"2022-06-10 08:35:28,024",519,B,1,519B1,just_chatting,,1,,,
701,So i have a hot take baphomet is not satanic. I did research on it and it doesnt point to satan but its symbolizing points to absolvment of the moral compass and expresses that the universe has moral perspective,somethin_else_,"2022-06-10 08:35:42,887",520,B,1,520B1,just_chatting,,0,,,
702,front page is wild apothi1Kewk,lilawillowtree,"2022-06-10 08:35:49,241",521,B,1,521B1,just_chatting,,0,,,
703,OMG WAIT I JUST REMEMBERED,sodabottlecap,"2022-06-10 08:35:50,862",522,B,1,522B1,just_chatting,,0,,,
704,Hi @khmerrabbit blizzbAW,blizzb3ar,"2022-06-10 08:35:52,909",523,B,1,523B1,just_chatting,,1,,,
705,sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE,sodabottlecap,"2022-06-10 08:36:02,432",524,B,1,524B1,just_chatting,,1,,,
706,"you may have a cat, doesn’t mean you have to be catty",chalkreader_69,"2022-06-10 08:36:03,064",525,B,1,525B1,just_chatting,,-1,,,
707,"sister can you do other content's please sister
""
",ditto_gameify,"2022-06-10 08:36:07,296",526,B,1,526B1,just_chatting,,0,,,
708,"anyway, love to see you, Blizz",jonlevir,"2022-06-10 08:36:08,615",527,B,1,527B1,just_chatting,,1,,,
709,@Ditto_Gameify No <3,whoinvitedjez,"2022-06-10 08:36:18,541",528,B,1,528B1,just_chatting,,0,,,
710,fuck yeah your awesome,somethin_else_,"2022-06-10 08:36:21,685",529,B,1,529B1,just_chatting,,1,,,
711,i am from INDIA,ditto_gameify,"2022-06-10 08:36:23,808",530,B,1,530B1,just_chatting,,0,,,
712,"@jonlevir the honor is all mine, my liege",blizzb3ar,"2022-06-10 08:36:28,544",531,B,1,531B1,just_chatting,,1,,,
713,I like your horns,ajaicoleman,"2022-06-10 08:36:28,580",532,B,1,532B1,just_chatting,,1,,,
714,LOOOOL,sp00kytea,"2022-06-10 08:36:28,954",533,B,1,533B1,just_chatting,,1,,,
715,ffs,whoinvitedjez,"2022-06-10 08:36:31,499",534,B,1,534B1,just_chatting,,-1,,,
716,@blizzb3ar how was pizza party stream? i missed it cause i had to run errands.,khmerrabbit,"2022-06-10 08:36:32,743",535,B,1,535B1,just_chatting,,1,,,
717,!ptm,fingermyphiltrum,"2022-06-10 08:36:34,208",536,B,1,536B1,just_chatting,,0,,,
718,PETTHEMODS PETTHEMODS PETTHEMODS,streamelements,"2022-06-10 08:36:34,585",537,B,1,537B1,just_chatting,,0,,,
719,Look at Arcanine!!!!!!!!,sp00kytea,"2022-06-10 08:36:39,603",538,B,1,538B1,just_chatting,,1,,,
720,So cute,sp00kytea,"2022-06-10 08:36:41,226",539,B,1,539B1,just_chatting,,1,,,
721,dippedinLOVE_HF M O D S dippedinLOVE,fingermyphiltrum,"2022-06-10 08:36:41,550",540,B,1,540B1,just_chatting,,1,,,
722,!horns,beccabeckery,"2022-06-10 08:36:44,519",541,B,1,541B1,just_chatting,,0,,,
723,So you like the horns on my headset? Well guess what our community member SI3DPrinting made these for me and can make something for you as well. Check them out at - www.si3d.ca,streamelements,"2022-06-10 08:36:44,555",542,B,1,542B1,just_chatting,,0,,,
724,I found a baphomet plushie on amazon the other day and it was too cute,tsarynadaeyra,"2022-06-10 08:36:44,555",543,B,1,543B1,just_chatting,,1,,,
725,!ptm,fingermyphiltrum,"2022-06-10 08:36:44,555",544,B,1,544B1,just_chatting,,0,,,
726,PETTHEMODS PETTHEMODS PETTHEMODS,streamelements,"2022-06-10 08:36:44,555",545,B,1,545B1,just_chatting,,0,,,
727,!ptm,chrya,"2022-06-10 08:36:52,404",546,B,1,546B1,just_chatting,,0,,,
728,PETTHEMODS PETTHEMODS PETTHEMODS,streamelements,"2022-06-10 08:36:52,502",547,B,1,547B1,just_chatting,,0,,,
729,Mods are hot,blizzb3ar,"2022-06-10 08:36:52,665",548,B,1,548B1,just_chatting,,1,,,
730,So are you satanic or are you just dressing up,chalkreader_69,"2022-06-10 08:36:59,545",549,B,1,549B1,just_chatting,,0,,,
731,"god why tf are you on my front page, there is no content here",nixqy_,"2022-06-10 08:37:01,926",550,B,1,550B1,just_chatting,,-1,,,
732,!satan,beccabeckery,"2022-06-10 08:37:03,463",551,B,1,551B1,just_chatting,,0,,,
733,"16 random people mentioned satanism bc of Poison's horns, wings or upside down cross
""
",streamelements,"2022-06-10 08:37:03,872",552,B,1,552B1,just_chatting,,0,,,
734,sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE sodaboPSPS blizzbPEE BLIZZ and I,sodabottlecap,"2022-06-10 08:37:04,588",553,B,1,553B1,just_chatting,,1,,,
735,!socials,dippedinpoison,"2022-06-10 08:37:05,817",554,B,1,554B1,just_chatting,,0,,,
736,▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ 𝗧𝗪𝗜𝗧𝗧𝗘𝗥:  twitter.com/dippedinpoison 𝗜𝗡𝗦𝗧𝗔𝗚𝗥𝗔𝗠: instagram.com/dippedinpoison_/ 𝗧𝗜𝗞𝗧𝗢𝗞: https://www.tiktok.com/@dippedinpoison  ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬,streamelements,"2022-06-10 08:37:05,952",555,B,1,555B1,just_chatting,,0,,,
737,happy pride all GayPride GayPride GayPride,twiztidcore,"2022-06-10 08:37:14,926",556,B,1,556B1,just_chatting,,1,,,
738,!ptm,fisheeprice,"2022-06-10 08:37:19,130",557,B,1,557B1,just_chatting,,0,,,
739,PETTHEMODS PETTHEMODS PETTHEMODS,streamelements,"2022-06-10 08:37:19,235",558,B,1,558B1,just_chatting,,0,,,
740,omg the satan command is amazing,sp00kytea,"2022-06-10 08:37:20,870",559,B,1,559B1,just_chatting,,1,,,
741,Hello!,shellyvonmiller,"2022-06-10 08:37:29,063",560,B,1,560B1,just_chatting,,1,,,
742,wanna hear a joke ?,d1any,"2022-06-10 08:37:29,536",561,B,1,561B1,just_chatting,,0,,,
743,"chalkreader_69 literally what part of what she's wearing makes her satanic???
""
",beccabeckery,"2022-06-10 08:37:30,293",562,B,1,562B1,just_chatting,,0,,,
744,Is that Spirited Away on your cooler?,kappa_jones,"2022-06-10 08:37:35,718",563,B,1,563B1,just_chatting,,0,,,
745,"mods y'all rock. I love seeing all these trolls getting bonked
""
",mira_skye8,"2022-06-10 08:37:35,754",564,B,1,564B1,just_chatting,,1,,,
746,the audacity,ashleyyynicoleeeeeee,"2022-06-10 08:37:39,897",565,B,1,565B1,just_chatting,,0,,,
747,"I used to love Arcanine but now that I'm older I respect Houndoom more I'm sorry
""
",ajaicoleman,"2022-06-10 08:37:42,861",566,B,1,566B1,just_chatting,,1,,,
748,Kappa_Jones it is!,beccabeckery,"2022-06-10 08:37:46,676",567,B,1,567B1,just_chatting,,1,,,
749,@beccabeckery The horns?,chalkreader_69,"2022-06-10 08:37:51,590",568,B,1,568B1,just_chatting,,0,,,
750,dippedinPRIDE dippedinPRIDE dippedinPRIDE dippedinPRIDE dippedinPRIDE,kimithy23,"2022-06-10 08:37:52,133",569,B,1,569B1,just_chatting,,1,,,
751,dippedinLOVE_HF SIMP FOR M O D S dippedinLOVE,fingermyphiltrum,"2022-06-10 08:37:53,899",570,B,1,570B1,just_chatting,,0,,,
752,they can’t even say hi first before asking the dumbest questions lol.,twiztidcore,"2022-06-10 08:37:58,760",571,B,1,571B1,just_chatting,,-1,,,
753,makes sense,sp00kytea,"2022-06-10 08:38:00,192",572,B,1,572B1,just_chatting,,0,,,
754,"""there's no content here"" so you dropped in to comment.... why?",fisheeprice,"2022-06-10 08:38:00,704",573,B,1,573B1,just_chatting,,0,,,
755,i came in at the right time for a great compliment LUL,itsmefuss,"2022-06-10 08:38:00,740",574,B,1,574B1,just_chatting,,1,,,
756,Dragon Horns @chalkreader_69,jonlevir,"2022-06-10 08:38:03,749",575,B,1,575B1,just_chatting,,0,,,
757,chalkreader_69 the horns are dragon horns lmfao,beccabeckery,"2022-06-10 08:38:06,555",576,B,1,576B1,just_chatting,,1,,,
758,YUP,sp00kytea,"2022-06-10 08:38:08,076",577,B,1,577B1,just_chatting,,1,,,
759,@beccabeckery And the um wings,chalkreader_69,"2022-06-10 08:38:08,486",578,B,1,578B1,just_chatting,,0,,,
760,LUL,tsarynadaeyra,"2022-06-10 08:38:11,558",579,B,1,579B1,just_chatting,,1,,,
761,LUL,lilawillowtree,"2022-06-10 08:38:17,658",580,B,1,580B1,just_chatting,,1,,,
762,bruh loll,iridescentr0se,"2022-06-10 08:38:17,789",581,B,1,581B1,just_chatting,,1,,,
763,Is it weighted? It looks like it’s just so heavy and perfect for snuggles lol.,takotuwusday,"2022-06-10 08:38:17,825",582,B,1,582B1,just_chatting,,1,,,
764,dippedinLOL dippedinLOL dippedinLOL,sp00kytea,"2022-06-10 08:38:19,545",583,B,1,583B1,just_chatting,,1,,,
765,sodaboS sodaboS sodaboS,sodabottlecap,"2022-06-10 08:38:20,365",584,B,1,584B1,just_chatting,,0,,,
766,wizard190Bap,vendetta2997,"2022-06-10 08:38:21,185",585,B,1,585B1,just_chatting,,0,,,
767,KEKW,robobean,"2022-06-10 08:38:23,231",586,B,1,586B1,just_chatting,,1,,,
768,"npc that i'm just gonna walk on by
""
",lilawillowtree,"2022-06-10 08:38:23,540",587,B,1,587B1,just_chatting,,-1,,,
769,Yes,cheem303,"2022-06-10 08:38:23,584",588,B,1,588B1,just_chatting,,1,,,
770,LUL i love this place,jesx,"2022-06-10 08:38:24,051",589,B,1,589B1,just_chatting,,1,,,
771,"we're all npcs to something
""
",epict3tus,"2022-06-10 08:38:26,609",590,B,1,590B1,just_chatting,,1,,,
772,"killstar's plushies tho...top tier!
""
",khmerrabbit,"2022-06-10 08:38:27,430",591,B,1,591B1,just_chatting,,1,,,
773,djmeltWingL ddekay666 djmeltWingR,pooofysims,"2022-06-10 08:38:28,249",592,B,1,592B1,just_chatting,,0,,,
774,chalkreader_69 do you suddenly think dragons are satanic?? lmfao,beccabeckery,"2022-06-10 08:38:29,274",593,B,1,593B1,just_chatting,,0,,,
775,LUL LUL LUL,unsanitarypigs,"2022-06-10 08:38:30,400",594,B,1,594B1,just_chatting,,1,,,
776,how do you sit down as a gay guy,d1any,"2022-06-10 08:38:30,435",595,B,1,595B1,just_chatting,,-1,,,
777,mizkifHypers im an NPC,somethin_else_,"2022-06-10 08:38:31,423",596,B,1,596B1,just_chatting,,0,,,
778,@dippedinpoison will you also be celebrating Queer Wrath next month? I just bought bad wings.,blizzb3ar,"2022-06-10 08:38:33,337",597,B,1,597B1,just_chatting,,1,,,
779,your very sexy,dynaplexx,"2022-06-10 08:38:36,500",598,B,1,598B1,just_chatting,,1,,,
780,"bingo card suggestion : ""do you ever play games, or just talk all day?""",mira_skye8,"2022-06-10 08:38:36,537",599,B,1,599B1,just_chatting,,1,,,
781,are your Cristiano Renaldo ??,azizlq,"2022-06-10 08:38:36,575",600,B,1,600B1,just_chatting,,0,,,
782,hello chat,s0ur23,"2022-06-10 08:38:38,950",601,B,1,601B1,just_chatting,,1,,,
783,sypherPOPCORN,theframequeen,"2022-06-10 17:50:22,053",1,C,1,1C1,fortnite,,1,,,
784,in your nose,gucci13527,"2022-06-10 17:50:23,068",2,C,1,2C1,fortnite,,0,,,
785,how do i get the emote cuz there is nothing at the top of my stream,ayosheeesh,"2022-06-10 17:50:23,306",3,C,1,3C1,fortnite,,0,,,
786,What up,otg_dozzy,"2022-06-10 17:50:25,025",4,C,1,4C1,fortnite,,1,,,
787,I had a very tasty rare fillet steak tonight sypherYEP,witchwalker70,"2022-06-10 17:50:25,066",5,C,1,5C1,fortnite,,1,,,
788,OMEGALUL,hey_im_sunny,"2022-06-10 17:50:26,464",6,C,1,6C1,fortnite,,1,,,
789,Hello,haryypotterfan123,"2022-06-10 17:50:27,433",7,C,1,7C1,fortnite,,1,,,
790,RitzMitz,beymaryeah,"2022-06-10 17:50:33,574",8,C,1,8C1,fortnite,,1,,,
791,sussy,jooshy2121,"2022-06-10 17:50:34,497",9,C,1,9C1,fortnite,,-1,,,
792,@Witchwalker70 ima get mine lasered but not for a while,hey_im_sunny,"2022-06-10 17:50:35,989",10,C,1,10C1,fortnite,,0,,,
793,ehSatisfied nickmercsJAM sypherOK,thecjnasty,"2022-06-10 17:50:36,119",11,C,1,11C1,fortnite,,1,,,
794,sypherWAIT,ryaninferno,"2022-06-10 17:50:36,155",12,C,1,12C1,fortnite,,1,,,
795,OMEGALUL...... pain... nick just doesnt know,rogue__t,"2022-06-10 17:50:37,833",13,C,1,13C1,fortnite,,0,,,
796,MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot,tacjakku,"2022-06-10 17:50:38,845",14,C,1,14C1,fortnite,,1,,,
797,@JediNightSky Grimmy1 Grimmy2 Grimmy3 Grimmy4 OMEGALUL,grrimmmy,"2022-06-10 17:50:39,273",15,C,1,15C1,fortnite,,1,,,
798,Tidy,haryypotterfan123,"2022-06-10 17:50:43,418",16,C,1,16C1,fortnite,,0,,,
799,MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot,tacjakku,"2022-06-10 17:50:43,467",17,C,1,17C1,fortnite,,1,,,
800,found some more of nick eh 30 today TrollDespair,freyy_ily,"2022-06-10 17:50:43,581",18,C,1,18C1,fortnite,,0,,,
801,pepeJAMJAM,theframequeen,"2022-06-10 17:50:45,138",19,C,1,19C1,fortnite,,1,,,
802,sypherPOPCORN sypherPOPCORN,caelslime,"2022-06-10 17:50:45,592",20,C,1,20C1,fortnite,,1,,,
803,!bori,ke23mvp,"2022-06-10 17:50:46,162",21,C,1,21C1,fortnite,,0,,,
804,!bork,theframequeen,"2022-06-10 17:50:47,340",22,C,1,22C1,fortnite,,0,,,
805,6232 total borks have been counted - Only Subs can count borks!,streamelements,"2022-06-10 17:50:47,527",23,C,1,23C1,fortnite,,0,,,
806,"If you see a cool play or a funny moment - CLIP IT. Your clip may be featured on one of Sypher's socials!
""
",streamelements,"2022-06-10 17:50:49,317",24,C,1,24C1,fortnite,,1,,,
807,MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot,tacjakku,"2022-06-10 17:50:50,015",25,C,1,25C1,fortnite,,1,,,
808,burh,ttv_sweatedmeatballs153,"2022-06-10 17:50:50,237",26,C,1,26C1,fortnite,,0,,,
809,aaaaaaa,ke23mvp,"2022-06-10 17:50:50,310",27,C,1,27C1,fortnite,,1,,,
810,this vid looks familiar,theperson1246,"2022-06-10 17:50:50,713",28,C,1,28C1,fortnite,,0,,,
811,Such a great video,iam_rockin23,"2022-06-10 17:50:51,134",29,C,1,29C1,fortnite,,1,,,
812,i look so sexy lol,laytontheproyt,"2022-06-10 17:50:51,888",30,C,1,30C1,fortnite,,1,,,
813,i love the way these vids are edited LULW,leejendoc,"2022-06-10 17:50:54,471",31,C,1,31C1,fortnite,,1,,,
814,lol,valt_super,"2022-06-10 17:50:54,724",32,C,1,32C1,fortnite,,1,,,
815,bro,ttv_sweatedmeatballs153,"2022-06-10 17:50:55,501",33,C,1,33C1,fortnite,,1,,,
816,sypherYUNA2 📣 💢,theframequeen,"2022-06-10 17:50:56,561",34,C,1,34C1,fortnite,,1,,,
817,sypherCRACKED,elsalvadorean503,"2022-06-10 17:50:59,126",35,C,1,35C1,fortnite,,1,,,
818,!pet,grrimmmy,"2022-06-10 17:51:01,753",36,C,1,36C1,fortnite,,0,,,
819,Grrimmmy has pet Aegon sypherAEGON (44962 total pets) sypherAEGON,streamelements,"2022-06-10 17:51:01,929",37,C,1,37C1,fortnite,,0,,,
820,!pet,1009g,"2022-06-10 17:51:05,315",38,C,1,38C1,fortnite,,0,,,
821,!hug,grrimmmy,"2022-06-10 17:51:05,351",39,C,1,39C1,fortnite,,0,,,
822,Grrimmmy has hugged Yuna sypherYUNA (5665 total hugs) sypherYUNA,streamelements,"2022-06-10 17:51:05,608",40,C,1,40C1,fortnite,,0,,,
823,sheeeeeesh,elitheflin,"2022-06-10 17:51:05,818",41,C,1,41C1,fortnite,,-1,,,
824,@LeejendOC thses are the best,theframequeen,"2022-06-10 17:51:06,179",42,C,1,42C1,fortnite,,1,,,
825,!bork,itswalkerdavid,"2022-06-10 17:51:11,772",43,C,1,43C1,fortnite,,0,,,
826,MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot,tacjakku,"2022-06-10 17:51:11,807",44,C,1,44C1,fortnite,,1,,,
827,!kiss,grrimmmy,"2022-06-10 17:51:12,148",45,C,1,45C1,fortnite,,0,,,
828,Grrimmmy has given Yuna a kiss sypherYUNA (15003 total kisses) sypherYUNA,streamelements,"2022-06-10 17:51:12,339",46,C,1,46C1,fortnite,,0,,,
829,!rub,rogue__t,"2022-06-10 17:51:12,699",47,C,1,47C1,fortnite,,0,,,
830,rogue__t has given Aiko a belly rub sypherAIKO (34393 total belly rubs) sypherAIKO,streamelements,"2022-06-10 17:51:12,880",48,C,1,48C1,fortnite,,0,,,
831,Hi,bobo_champ,"2022-06-10 17:51:14,352",49,C,1,49C1,fortnite,,1,,,
832,i am a big fan CoolCat,kritacal,"2022-06-10 17:51:16,180",50,C,1,50C1,fortnite,,1,,,
833,LMAO,ryaninferno,"2022-06-10 17:51:16,290",51,C,1,51C1,fortnite,,1,,,
834,LULW,leejendoc,"2022-06-10 17:51:17,398",52,C,1,52C1,fortnite,,1,,,
835,MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot MechaRobot,tacjakku,"2022-06-10 17:51:17,557",53,C,1,53C1,fortnite,,1,,,
836,😭 sunny,theframequeen,"2022-06-10 17:51:58,619",54,C,1,54C1,fortnite,,1,,,
837,once again does it look like im made of money over here,hey_im_sunny,"2022-06-10 17:52:01,337",55,C,1,55C1,fortnite,,0,,,
838,im not yash,hey_im_sunny,"2022-06-10 17:52:03,979",56,C,1,56C1,fortnite,,0,,,
839,my man got rick rolled,elitheflin,"2022-06-10 17:52:06,595",57,C,1,57C1,fortnite,,0,,,
840,sypherAHH,elsalvadorean503,"2022-06-10 17:52:11,813",58,C,1,58C1,fortnite,,1,,,
841,lol,elitheflin,"2022-06-10 17:52:15,990",59,C,1,59C1,fortnite,,1,,,
842,KEKWHAT,yashv7,"2022-06-10 17:52:17,666",60,C,1,60C1,fortnite,,1,,,
843,@bfranks88 noted! I drink alot of seltzer and my fair share of rum... i could see it being good with the sweet and sour too... will give it a shot,rogue__t,"2022-06-10 17:52:19,291",61,C,1,61C1,fortnite,,1,,,
844,TrollDespair,freyy_ily,"2022-06-10 17:52:26,661",62,C,1,62C1,fortnite,,-1,,,
845,ResidentSleeper,elsalvadorean503,"2022-06-10 17:52:28,147",63,C,1,63C1,fortnite,,-1,,,
846,yash paying for sunnys lasic how sweet POGGIES,theframequeen,"2022-06-10 17:52:30,896",64,C,1,64C1,fortnite,,1,,,
847,OMEGALUL,ke23mvp,"2022-06-10 17:52:34,257",65,C,1,65C1,fortnite,,1,,,
848,"I do like wearing glasses just glad they don't look like jam jar bottoms now
""
",witchwalker70,"2022-06-10 17:52:36,363",66,C,1,66C1,fortnite,,0,,,
849,FeelsGoodMan,hey_im_sunny,"2022-06-10 17:52:36,453",67,C,1,67C1,fortnite,,1,,,
850,LULW,freyy_ily,"2022-06-10 17:52:37,826",68,C,1,68C1,fortnite,,1,,,
851,sypherWUT,shamelesskl,"2022-06-10 17:52:41,191",69,C,1,69C1,fortnite,,1,,,
852,I see sypherWUT I type sypherWUT,streamelements,"2022-06-10 17:52:41,291",70,C,1,70C1,fortnite,,1,,,
853,NOT EDITED lulw,leejendoc,"2022-06-10 17:52:42,132",71,C,1,71C1,fortnite,,-1,,,
854,Yeah if eth hits 100k,yashv7,"2022-06-10 17:52:43,402",72,C,1,72C1,fortnite,,0,,,
855,LULEW,leejendoc,"2022-06-10 17:52:44,889",73,C,1,73C1,fortnite,,1,,,
856,@Grrimmmy wait but in all honest how many do you have -- or is it just you or friends,jedinightsky,"2022-06-10 17:52:45,919",74,C,1,74C1,fortnite,,0,,,
857,Man got Rick rolled,szncam,"2022-06-10 17:52:46,625",75,C,1,75C1,fortnite,,0,,,
858,LULW,leejendoc,"2022-06-10 17:52:48,979",76,C,1,76C1,fortnite,,1,,,
859,lmao,itsiddox,"2022-06-10 17:52:49,037",77,C,1,77C1,fortnite,,1,,,
860,fuck,leejendoc,"2022-06-10 17:52:50,906",78,C,1,78C1,fortnite,,0,,,
